profile_id,dataset,latitude,longitude,embedding_sim_to_cluster_0,embedding_sim_to_cluster_1,embedding_sim_to_cluster_2,embedding_sim_to_cluster_3,embedding_sim_to_cluster_4,embedding_max_sim,embedding_best_cluster
1230,Janousek,48.519,-122.506,0.8728942613249687,0.5323020398120621,0.33989735589999626,0.9589633279657733,0.32684940012626545,0.9589633279657733,3
1231,Janousek,48.519,-122.506,0.8728942613249687,0.5323020398120621,0.33989735589999626,0.9589633279657733,0.32684940012626545,0.9589633279657733,3
1232,Janousek,48.519,-122.506,0.8728942613249687,0.5323020398120621,0.33989735589999626,0.9589633279657733,0.32684940012626545,0.9589633279657733,3
1233,Janousek,48.519,-122.506,0.8728942613249687,0.5323020398120621,0.33989735589999626,0.9589633279657733,0.32684940012626545,0.9589633279657733,3
1234,Janousek,48.519,-122.506,0.8728942613249687,0.5323020398120621,0.33989735589999626,0.9589633279657733,0.32684940012626545,0.9589633279657733,3
1235,Janousek,48.519,-122.506,0.8728942613249687,0.5323020398120621,0.33989735589999626,0.9589633279657733,0.32684940012626545,0.9589633279657733,3
1236,Janousek,48.519,-122.506,0.8728942613249687,0.5323020398120621,0.33989735589999626,0.9589633279657733,0.32684940012626545,0.9589633279657733,3
1237,Janousek,48.519,-122.506,0.8728942613249687,0.5323020398120621,0.33989735589999626,0.9589633279657733,0.32684940012626545,0.9589633279657733,3
1238,Janousek,48.519,-122.506,0.8728942613249687,0.5323020398120621,0.33989735589999626,0.9589633279657733,0.32684940012626545,0.9589633279657733,3
1239,Janousek,48.519,-122.506,0.8728942613249687,0.5323020398120621,0.33989735589999626,0.9589633279657733,0.32684940012626545,0.9589633279657733,3
124,Janousek,43.3687,-124.1849,0.46267568162624867,0.7091088489013677,0.3427587466398159,0.3013748005877436,0.7110284744696935,0.7110284744696935,4
1240,Janousek,48.519,-122.506,0.8728942613249687,0.5323020398120621,0.33989735589999626,0.9589633279657733,0.32684940012626545,0.9589633279657733,3
1241,Janousek,48.458,-122.47,0.5683967204447389,0.8393715347165499,0.43130199014882264,0.32955976998161335,0.7031964683288767,0.8393715347165499,1
1243,Janousek,48.458,-122.47,0.5683967204447389,0.8393715347165499,0.43130199014882264,0.32955976998161335,0.7031964683288767,0.8393715347165499,1
1245,Janousek,48.458,-122.47,0.5683967204447389,0.8393715347165499,0.43130199014882264,0.32955976998161335,0.7031964683288767,0.8393715347165499,1
1246,Janousek,48.458,-122.47,0.5683967204447389,0.8393715347165499,0.43130199014882264,0.32955976998161335,0.7031964683288767,0.8393715347165499,1
1249,Janousek,48.332,-122.415,0.497485152484057,0.8491044226101903,0.4156548345088852,0.2631702384062975,0.765937768300517,0.8491044226101903,1
125,Janousek,43.3689,-124.1849,0.46924284561863117,0.7160390429118202,0.34065439942816095,0.30910798535275186,0.7080993478713276,0.7160390429118202,1
1250,Janousek,48.332,-122.415,0.497485152484057,0.8491044226101903,0.4156548345088852,0.2631702384062975,0.765937768300517,0.8491044226101903,1
126,Janousek,43.3691,-124.1849,0.4657392419222958,0.725413291613678,0.3439204002045326,0.3004394904470063,0.7093559124437305,0.725413291613678,1
127,Janousek,48.3217,-122.3952,0.5254722955552076,0.8428862946979649,0.4661182459126639,0.2817557075673346,0.7402661209827383,0.8428862946979649,1
128,Janousek,48.3217,-122.3949,0.5005320628424067,0.8190424583440701,0.47120818603637427,0.261283467835832,0.7398966525360096,0.8190424583440701,1
129,Janousek,48.3218,-122.3947,0.5043331934945651,0.8208436209961992,0.45478659215793754,0.2831517666488245,0.7261955497506394,0.8208436209961992,1
13,Janousek,38.1996,-122.0304,0.19357471042324667,0.3660749583369863,0.05987714412715426,0.1208256041234734,0.25485897030875887,0.3660749583369863,1
130,Janousek,48.3218,-122.3944,0.4984352983306257,0.8227023345353413,0.44211931944772415,0.2795158472715808,0.7206254013236045,0.8227023345353413,1
1305,Janousek,36.81199,-121.74547,0.4698012521866988,0.5180968238863769,0.137691560360958,0.36069037821853295,0.264957846196299,0.5180968238863769,1
1306,Janousek,36.81203,-121.74995,0.5242768509435397,0.5165226970246473,0.1212071430229644,0.43404299117735334,0.21502690601753832,0.5242768509435397,0
1307,Janousek,36.82821,-121.7452,0.5017331151797633,0.5101511138348981,0.14264265214803296,0.4003536506318247,0.24391875247295988,0.5101511138348981,1
1308,Janousek,36.81206,-121.75219,0.4383937931534086,0.5009317972702023,0.14429848329441017,0.33087179767342784,0.2475761905191591,0.5009317972702023,1
1309,Janousek,36.80841,-121.74777,0.46855392297790055,0.5033008825747564,0.11214270407656791,0.36242704773651,0.24287448626090782,0.5033008825747564,1
131,Janousek,48.3219,-122.3942,0.5003970062035203,0.8316111411908464,0.45330679836687193,0.29138226464514005,0.7157516770907995,0.8316111411908464,1
1310,Janousek,36.81021,-121.74774,0.4220824941759207,0.48229492387577044,0.13307988905318663,0.3183952944152296,0.22510320783376633,0.48229492387577044,1
1311,Janousek,36.81201,-121.74771,0.47973161620316196,0.5114991437129499,0.1521547277993994,0.39114992402352755,0.25171585272550406,0.5114991437129499,1
1312,Janousek,36.81381,-121.74768,0.37964688062540297,0.47906584707665356,0.1957580989627139,0.27210515569424254,0.2694822251596488,0.47906584707665356,1
1314,Janousek,36.81569,-121.75438,0.45815960821223845,0.5329477918096581,0.15156582295626608,0.3392990631487372,0.2502815503858366,0.5329477918096581,1
1315,Janousek,36.82673,-121.74331,0.7593999724927604,0.38063289199504746,0.09541417729804079,0.8244213790218868,0.10778807094784011,0.8244213790218868,3
1316,Janousek,36.85181,-121.76052,0.7514025683176194,0.41623508178480234,0.08311521560915645,0.7856269804235164,0.10510354206796199,0.7856269804235164,3
1317,Janousek,36.81936,-121.76105,0.28380754368398287,0.36421626078871633,0.17224331690590797,0.21009057899324998,0.20506490403988215,0.36421626078871633,1
1318,Janousek,36.81939,-121.76329,0.44092603699621885,0.5652345803915457,0.16601868157509506,0.31306242612370727,0.2961190960470426,0.5652345803915457,1
132,Janousek,48.3219,-122.3939,0.4844603530967825,0.8358339264975994,0.4442059505151486,0.2895998115867437,0.7087227931631864,0.8358339264975994,1
1320,Janousek,36.81747,-121.75211,0.5188343881212776,0.5229180078793733,0.14205621609644276,0.4209831199194726,0.2647481512178639,0.5229180078793733,1
1321,Janousek,36.84818,-121.75834,0.7434225095946183,0.4487617696817399,0.10836223672856507,0.7674034986103706,0.11490554255818221,0.7674034986103706,3
1322,Janousek,36.82283,-121.74753,0.39001759861259444,0.5095716242894177,0.165186621373522,0.26762579522472946,0.2575235298996168,0.5095716242894177,1
1323,Janousek,36.82823,-121.74745,0.46201201788281837,0.5137080473544391,0.13437279328291493,0.3486200834075715,0.24655628016752076,0.5137080473544391,1
1324,Janousek,36.85001,-121.76055,0.7337816196544982,0.40796265861070286,0.09134312541569428,0.7669592069087465,0.1388133669655059,0.7669592069087465,3
1325,Janousek,36.83177,-121.74066,0.7517723603524489,0.34428527197958636,0.08534236035645275,0.8473418854409039,0.08235429318795422,0.8473418854409039,3
1326,Janousek,36.83912,-121.754,0.630826886887575,0.47692227025668593,0.09019542741794039,0.5682346700913753,0.16158573103888932,0.630826886887575,0
1329,Janousek,36.85897,-121.75592,0.3565967618698014,0.5316564197017252,0.22445835085001317,0.2299674616525094,0.35740934132380076,0.5316564197017252,1
133,Janousek,48.3526,-122.4633,0.7762035882023075,0.813686421735406,0.3534001970260468,0.5700993892158709,0.5315205251136037,0.813686421735406,1
1330,Janousek,36.83359,-121.74287,0.5049066946662215,0.5168592714178599,0.1365489842281626,0.4017220245316225,0.2500721255436745,0.5168592714178599,1
1331,Janousek,36.83905,-121.74727,0.5971333772152402,0.502785555620055,0.118887174033326,0.5182473734414363,0.20366681753734425,0.5971333772152402,0
1332,Janousek,36.8482,-121.76058,0.7242814962397535,0.4590402908159986,0.10122814586095144,0.7069830021105066,0.16379445537918189,0.7242814962397535,0
1333,Janousek,36.84083,-121.745,0.7389704142030443,0.4548832854640805,0.08060407350862571,0.7627798447000564,0.13602283658511025,0.7627798447000564,3
1335,Janousek,36.81751,-121.75659,0.3652403592533169,0.5024755822398924,0.1512527353537184,0.2646956677470585,0.25351813673565593,0.5024755822398924,1
1336,Janousek,36.83179,-121.7429,0.4464901389684471,0.5079854043462245,0.14407708727654475,0.3309278826238469,0.24450909203132712,0.5079854043462245,1
1337,Janousek,36.83544,-121.74733,0.6094116717351992,0.4671754570843388,0.09905655230629525,0.5502546700510116,0.18961517691967053,0.6094116717351992,0
1338,Janousek,36.84638,-121.75837,0.7576176293448744,0.35592962759661967,0.08090069901357054,0.8455667996652084,0.08603055310133531,0.8455667996652084,3
134,Janousek,48.3527,-122.4635,0.7467353190685296,0.8415228873106024,0.36777958167210334,0.5348049502824564,0.5629000272511699,0.8415228873106024,1
1341,Janousek,36.81754,-121.75883,0.4435581536278591,0.5338133534520437,0.11848391843201203,0.34239483726778674,0.21782033561650885,0.5338133534520437,1
1342,Janousek,36.83718,-121.74057,0.6276069034947466,0.5206471675941415,0.11224436636195727,0.5532193000318176,0.1894683328682125,0.6276069034947466,0
1343,Janousek,36.83001,-121.74517,0.4638593953103513,0.5190866799259535,0.13374253161845626,0.339875646020028,0.2390479371435259,0.5190866799259535,1
1344,Janousek,36.8446,-121.76064,0.36882298983096184,0.46152420569884867,0.12182244479825421,0.23576254611727612,0.2950333333022347,0.46152420569884867,1
1345,Janousek,36.83903,-121.74503,0.6232694475620942,0.4907489892714107,0.12945669561887668,0.5710431967591645,0.21600874211473906,0.6232694475620942,0
1346,Janousek,36.83182,-121.74515,0.5063984880709028,0.5200556062928989,0.1295584351320284,0.397173682422606,0.212534593588139,0.5200556062928989,1
1347,Janousek,36.82643,-121.74748,0.4204331795823551,0.5119168754760927,0.14097758724217196,0.2945660617831355,0.2447730470297456,0.5119168754760927,1
1348,Janousek,36.81384,-121.74992,0.7155028121836426,0.37736907516003587,0.08389681057675885,0.7766202949654872,0.12456519174954515,0.7766202949654872,3
