profile_id,dataset,latitude,longitude,total_depth_cm,n_layers,sum_OrgC_Stock_kgm2,mean_BDOD,mean_OrgC_pct,country_name,year
450,Janousek,38.06091,-121.60976,66,33,26.2144,0.28363636363636363,14.97121212121212,NA,NA
451,Janousek,38.0646,-121.5376,100,40,41.1258,0.2705,19.28,NA,NA
452,Janousek,37.5225,-122.2152,100,25,37.417,0.5824,8.08,NA,NA
453,Janousek,37.5214,-122.2094,100,25,44.608000000000004,0.79,6.06,NA,NA
455,Janousek,37.5119,-122.2192,100,24,41.624,0.96875,4.6875,NA,NA
456,Janousek,37.5198,-122.2327,100,24,46.878,0.7075,6.854166666666667,NA,NA
457,Janousek,37.5199,-122.2251,100,25,34.543,0.5232,7.42,NA,NA
458,Janousek,37.4678,-121.9457,104,26,33.431,0.7219230769230769,4.846153846153846,NA,NA
459,Janousek,37.4546,-121.9469,100,24,36.776,0.9079166666666667,4.072916666666667,NA,NA
46,Janousek,48.187,-122.363,50,25,10.9062,1.4408,1.52,NA,NA
460,Janousek,37.4604,-121.9535,100,25,37.112,0.7676,4.86,NA,NA
461,Janousek,37.4595,-121.9537,100,24,50.5685,1.0575,4.8125,NA,NA
462,Janousek,37.7537,-122.2123,100,26,41.374,0.7726923076923077,5.528846153846154,NA,NA
463,Janousek,37.7536,-122.2133,100,25,44.15,0.492,9.82,NA,NA
464,Janousek,37.5019,-122.1718,100,24,38.718,0.5033333333333333,8.083333333333334,NA,NA
465,Janousek,37.5008,-122.1718,100,25,34.302,0.8036,4.28,NA,NA
466,Janousek,37.4698,-121.9499,100,25,31.35,0.6728,4.72,NA,NA
467,Janousek,37.472,-121.95,100,25,30.846,0.7392,4.2,NA,NA
468,Janousek,37.4795,-121.952,100,24,43.424,0.57625,9.135416666666666,NA,NA
469,Janousek,37.5063,-122.0881,100,25,34.448,0.5836,6.62,NA,NA
47,Janousek,48.201,-122.372,100,45,25.0671,1.0857777777777777,2.7022222222222223,NA,NA
470,Janousek,37.4869,-122.1486,100,24,31.532,0.7783333333333333,4.1875,NA,NA
471,Janousek,37.5514,-122.2403,100,25,44.34,0.8144,5.7,NA,NA
472,Janousek,37.5511,-122.2361,100,24,40.602,0.575,7.916666666666667,NA,NA
473,Janousek,37.4554,-121.9756,102,34,39.464999999999996,0.678235294117647,5.75,NA,NA
474,Janousek,37.458,-121.9749,100,24,37.014,0.85,4.354166666666667,NA,NA
475,Janousek,38.23409,-121.67174,50,25,23.9755,0.5568,8.75,NA,NA
476,Janousek,38.03638,-121.85857,54,27,22.5055,0.19518518518518518,23.53148148148148,NA,NA
477,Janousek,38.03867,-121.85936,52,26,16.3155,0.29923076923076924,10.640384615384615,NA,NA
478,Janousek,38.03759,-121.85904,50,24,18.896900000000002,0.16666666666666666,23.3625,NA,NA
479,Janousek,38.03601,-121.86788,54,27,21.517400000000002,0.3085185185185185,16.744444444444444,NA,NA
48,Janousek,48.2,-122.371,100,44,23.8054,1.0981818181818181,2.3545454545454545,NA,NA
480,Janousek,38.03805,-121.86845,50,25,19.1909,0.3176,12.856,NA,NA
481,Janousek,38.03709,-121.86811,54,27,22.0454,0.3940740740740741,14.642592592592592,NA,NA
482,Janousek,38.00861,-122.48717,50,25,18.4054,0.4408,8.52,NA,NA
483,Janousek,38.01099,-122.48517,54,27,14.6572,0.4348148148148148,6.35,NA,NA
484,Janousek,38.00977,-122.48571,52,26,11.223,0.5411538461538462,4.023076923076923,NA,NA
485,Janousek,38.01205,-122.50027,50,25,17.238500000000002,0.5188,6.686,NA,NA
486,Janousek,38.01538,-122.49852,50,25,13.8367,0.6348,4.426,NA,NA
487,Janousek,38.01387,-122.49944,50,25,15.9079,0.4124,7.746,NA,NA
49,Janousek,48.201,-122.373,100,43,20.9403,1.0976744186046512,2.234883720930233,NA,NA
494,Janousek,38.19396,-122.32321,50,25,14.4395,0.2916,11.252,NA,NA
495,Janousek,38.19611,-122.32103,50,25,13.4818,0.7712,3.516,NA,NA
496,Janousek,38.1948,-122.32229,50,25,14.6629,0.4168,7.632,NA,NA
497,Janousek,38.19241,-122.32333,50,25,15.1122,0.4576,7.23,NA,NA
498,Janousek,38.18979,-122.32291,50,25,14.630700000000001,0.7628,4.324,NA,NA
499,Janousek,38.19595,-122.32569,50,25,15.7808,0.3216,11.876,NA,NA
5,Janousek,38.2023,-122.0285,30,5,14.542875,0.23800000000000002,20.825,NA,NA
50,Janousek,48.201,-122.373,100,42,26.50725,1.0735714285714286,2.482738095238095,NA,NA
500,Janousek,38.1986,-122.32366,50,25,12.7256,0.6488,3.9539999999999997,NA,NA
501,Janousek,38.19781,-122.32535,50,25,14.136800000000001,0.232,12.828,NA,NA
502,Janousek,38.18946,-122.32067,50,25,14.9206,0.5736,6.782,NA,NA
503,Janousek,38.18654,-122.31923,50,25,15.895100000000001,0.4556,7.65,NA,NA
504,Janousek,38.18762,-122.31982,54,27,13.4789,0.47444444444444445,5.687037037037037,NA,NA
51,Janousek,48.217,-122.37,100,40,24.2661,0.73225,3.46625,NA,NA
511,Janousek,38.17819,-122.55355,50,25,14.9267,0.2248,13.475999999999999,NA,NA
512,Janousek,38.17971,-122.54304,50,25,14.1122,0.7608,3.754,NA,NA
513,Janousek,38.17855,-122.54968,50,25,13.6712,0.2824,9.966,NA,NA
514,Janousek,38.16315,-122.55443,52,26,13.7243,0.245,11.025,NA,NA
515,Janousek,38.15877,-122.55368,50,25,14.1562,0.7692,3.738,NA,NA
516,Janousek,38.16128,-122.55406,52,26,14.2342,0.45153846153846156,6.142307692307693,NA,NA
517,Janousek,38.19149,-122.01363,52,26,19.266099999999998,0.32346153846153847,12.878846153846153,NA,NA
518,Janousek,38.18954,-122.01191,50,25,17.5582,0.632,6.2059999999999995,NA,NA
519,Janousek,38.19053,-122.01279,50,24,21.7955,0.42875,14.210416666666667,NA,NA
52,Janousek,48.217,-122.37,100,44,28.3539,0.8488636363636364,3.3988636363636364,NA,NA
520,Janousek,38.20234,-122.03694,50,25,20.9111,0.3428,12.506,NA,NA
521,Janousek,38.20242,-122.03942,52,26,19.3563,0.30423076923076925,13.921153846153846,NA,NA
522,Janousek,38.20225,-122.03844,52,26,22.9947,0.19576923076923078,24.33653846153846,NA,NA
529,Janousek,37.50215,-122.10011,52,26,12.3517,0.4673076923076923,5.4423076923076925,NA,NA
53,Janousek,48.216,-122.37,100,43,22.9496,0.9011627906976745,2.6965116279069767,NA,NA
530,Janousek,37.49982,-122.09796,50,25,11.3996,0.5628,4.0680000000000005,NA,NA
531,Janousek,37.50082,-122.09895,52,26,12.2076,0.6065384615384616,3.9096153846153845,NA,NA
532,Janousek,37.50683,-122.09317,50,25,11.3443,0.43,5.416,NA,NA
533,Janousek,37.50288,-122.0889,52,26,15.1274,0.5673076923076923,5.155769230769231,NA,NA
534,Janousek,37.50433,-122.09128,50,25,12.1225,0.5,4.844,NA,NA
535,Janousek,49.0875,-125.7324,100,47,16.37508,0.33808510638297873,8.84468085106383,NA,NA
536,Janousek,49.0876,-125.7326,63.3,38,10.948285,0.4018421052631579,8.255263157894737,NA,NA
537,Janousek,49.0876,-125.7327,66,59,27.698175000000003,0.5901694915254238,10.416101694915254,NA,NA
538,Janousek,49.0877,-125.7328,50,25,7.88975,0.44,8.11,NA,NA
54,Janousek,48.216,-122.37,100,45,20.97265,0.9217777777777778,2.5566666666666666,NA,NA
542,Janousek,49.1411,-125.6696,50,25,14.135420000000002,0.194,20.312,NA,NA
543,Janousek,49.1414,-125.6662,62,47,22.067305,0.2425531914893617,24.24468085106383,NA,NA
544,Janousek,49.1414,-125.6663,50,39,20.29053,0.3,20.98846153846154,NA,NA
545,Janousek,49.1415,-125.6664,30,25,13.7513,0.1484,33.888,NA,NA
547,Janousek,49.1416,-125.6664,30,20,9.96015,0.151,21.83,NA,NA
548,Janousek,49.1414,-125.6662,30,30,16.19025,0.16033333333333333,36.45666666666666,NA,NA
549,Janousek,49.1414,-125.6661,50,32,20.805995,0.1209375,34.25,NA,NA
550,Janousek,49.1414,-125.6661,30,20,10.1148,0.3555,17.552500000000002,NA,NA
552,Janousek,49.2791,-125.9075,50,39,21.25327,0.14307692307692307,32.05384615384615,NA,NA
553,Janousek,49.279,-125.9076,30,16,9.295065000000001,0.09,34.621875,NA,NA
554,Janousek,49.2794,-125.9093,51,37,15.838434999999999,0.24297297297297296,22.852702702702704,NA,NA
555,Janousek,49.2792,-125.9093,50,27,15.48859,0.14925925925925926,28.914814814814815,NA,NA
556,Janousek,49.2789,-125.911,50,33,18.17728,0.2578787878787879,28.48181818181818,NA,NA
557,Janousek,49.2788,-125.9109,50,24,19.867835,0.2525,26.720833333333335,NA,NA
558,Janousek,49.137,-125.6708,30,22,9.503065,0.2240909090909091,20.870454545454546,NA,NA
560,Janousek,49.1371,-125.6709,30,13,4.270585,0.2,13.78076923076923,NA,NA
561,Janousek,49.1372,-125.671,30,11,5.7816,0.18636363636363637,17.404545454545456,NA,NA
564,Janousek,49.1301,-125.6991,30,16,29.559587500000003,0.68125,21.2734375,NA,NA
565,Janousek,49.1301,-125.8869,55,28,12.751705000000001,0.33285714285714285,14.283928571428572,NA,NA
566,Janousek,49.1302,-125.8869,30,26,9.928460000000001,0.3046153846153846,13.705769230769231,NA,NA
567,Janousek,49.1299,-125.8866,50,30,12.624742500000002,0.6306666666666667,7.58,NA,NA
568,Janousek,49.1302,-125.8867,30,24,12.00346,0.41250000000000003,16.117708333333333,NA,NA
569,Janousek,43.31959,-124.33137,50,19,14.587,0.36947368421052634,8.131578947368421,NA,NA
570,Janousek,43.28313,-124.32325,50,17,12.9412,0.48058823529411765,9.594117647058823,NA,NA
571,Janousek,48.48658,-122.5175,54,27,7.23565,1.3174074074074074,1.0453703703703703,NA,NA
572,Janousek,48.48658,-122.5175,50,25,5.8149999999999995,1.2984,0.955,NA,NA
573,Janousek,48.5044,-122.5263,50,17,5.71825,1.4817647058823529,0.7544117647058823,NA,NA
574,Janousek,48.5044,-122.5263,30,14,3.7162,1.47,0.8392857142857143,NA,NA
575,Janousek,48.54827,-122.55461,70,35,7.7214,1.3771428571428572,0.8114285714285714,NA,NA
576,Janousek,48.54828,-122.55461,72,36,8.5214,1.521388888888889,0.7840277777777778,NA,NA
577,Janousek,48.56236,-122.5162,98,44,14.01525,1.3254545454545454,1.034659090909091,NA,NA
578,Janousek,48.559,-122.5083,100,41,10.71195,1.4880487804878049,0.7439024390243902,NA,NA
579,Janousek,48.57888,-122.5406,30,15,3.36315,1.6786666666666668,0.6583333333333333,NA,NA
580,Janousek,48.57913,-122.5406,52,26,5.2493,1.5473076923076923,0.6538461538461539,NA,NA
581,Janousek,48.59956,-122.50273,60,30,8.7499,1.4683333333333333,1.03,NA,NA
582,Janousek,48.59234,-122.50273,74,37,7.41995,1.3921621621621623,0.720945945945946,NA,NA
583,Janousek,48.35107,-122.534,50,25,6.72525,1.3124,1.089,NA,NA
584,Janousek,48.35107,-122.534,100,42,12.8463,1.4023809523809523,0.8809523809523809,NA,NA
585,Janousek,48.32825,-122.50154,50,25,11.20345,1.2816,1.989,NA,NA
586,Janousek,48.32825,-122.50154,50,25,5.5198,1.4568,0.794,NA,NA
587,Janousek,48.30213,-122.44812,50,25,6.2417,1.4008,0.896,NA,NA
588,Janousek,48.30213,-122.44812,50,25,6.0542,1.414,0.882,NA,NA
589,Janousek,48.2777,-122.46978,50,25,6.21735,1.38,0.905,NA,NA
590,Janousek,48.2777,-122.46978,50,25,7.1608,1.4752,0.981,NA,NA
591,Janousek,32.567,-117.1309,50,23,11.7644,0.6021739130434782,4.089130434782609,NA,NA
592,Janousek,32.5669,-117.1303,50,23,14.6614,0.71,4.406521739130435,NA,NA
593,Janousek,32.5667,-117.1297,50,23,13.206100000000001,1.3921739130434783,2.758695652173913,NA,NA
594,Janousek,32.5718,-117.1297,50,23,14.4975,0.5695652173913044,5.4369565217391305,NA,NA
595,Janousek,32.572,-117.1304,50,23,14.309999999999999,0.8173913043478261,3.617391304347826,NA,NA
596,Janousek,32.5723,-117.1311,50,23,15.2253,0.6991304347826087,4.397826086956521,NA,NA
599,Janousek,38.11,-122.86,30,11,13.21235,1.1390909090909092,3.993181818181818,NA,NA
6,Janousek,38.2016,-122.0284,30,5,13.11975,0.23800000000000002,18.87,NA,NA
602,Janousek,38.11,-122.86,30,11,13.207500000000001,1.039090909090909,4.090909090909091,NA,NA
603,Janousek,38.16,-122.9,30,12,4.553999999999999,1.2383333333333333,1.4083333333333332,NA,NA
604,Janousek,38.16,-122.9,30,15,2.6297,1.278,0.6983333333333334,NA,NA
605,Janousek,38.16,-122.9,22.5,11,6.7261,0.5581818181818182,5.256818181818182,NA,NA
606,Janousek,38.16,-122.9,30,11,1.4429,1.2727272727272727,0.29545454545454547,NA,NA
607,Janousek,38.16,-122.9,30,13,3.3553,1.2430769230769232,0.9230769230769231,NA,NA
608,Janousek,38.16,-122.9,30,12,4.8205,0.5133333333333333,3.529166666666667,NA,NA
609,Janousek,38.16,-122.9,30,12,6.8454,0.5458333333333333,4.025,NA,NA
610,Janousek,38.32,-123.05,30,12,6.045599999999999,2.465,0.8875,NA,NA
614,Janousek,38.32,-123.05,30,14,5.5923,2.637857142857143,0.7035714285714285,NA,NA
615,Janousek,38.32,-123.05,30,13,4.9797,2.3353846153846156,0.7846153846153846,NA,NA
617,Janousek,38.21,-122.94,30,14,4.7865,2.657857142857143,0.6285714285714286,NA,NA
618,Janousek,38.21,-122.94,30,12,4.2167,2.4516666666666667,0.5645833333333333,NA,NA
619,Janousek,38.21,-122.94,30,13,4.3764,2.663846153846154,0.5673076923076923,NA,NA
620,Janousek,38.21,-122.94,30,11,2.9156999999999997,2.6963636363636363,0.38181818181818183,NA,NA
623,Janousek,33.61,-117.9,30,13,7.6849,0.7330769230769231,3.3384615384615386,NA,NA
627,Janousek,33.61,-117.9,30,11,8.0885,0.78,3.4909090909090907,NA,NA
63,Janousek,48.0444,-122.2048,66,32,18.4553,0.6459375,4.475,NA,NA
631,Janousek,33.62597,-117.88922,30,13,4.2092,1.28,2.4115384615384614,NA,NA
632,Janousek,33.6249,-117.88881,29,12,11.131400000000001,0.6791666666666667,7.422916666666667,NA,NA
634,Janousek,33.62853,-117.8884,30,12,9.5291,0.3875,9.95,NA,NA
635,Janousek,36.8182,-121.76552,30,12,11.6369,0.55,7.6875,NA,NA
636,Janousek,36.81745,-121.76419,30,11,11.4942,0.27999999999999997,12.959090909090909,NA,NA
637,Janousek,36.81294,-121.76804,30,11,13.8625,0.5418181818181819,7.968181818181818,NA,NA
638,Janousek,36.81749,-121.7642,30,13,10.318100000000001,0.6423076923076924,6.753846153846154,NA,NA
64,Janousek,48.0444,-122.2048,50,21,11.2672,0.53,4.347619047619047,NA,NA
644,Janousek,38.32317,-123.05144,30,11,17.3517,1.0163636363636364,5.890909090909091,NA,NA
645,Janousek,38.32315,-123.0516,30,11,2.7043,1.009090909090909,0.9,NA,NA
646,Janousek,38.32315,-123.0517,30,11,19.075499999999998,1.079090909090909,5.463636363636364,NA,NA
647,Janousek,38.32315,-123.05181,30,11,2.5963,1.0572727272727274,0.8681818181818182,NA,NA
65,Janousek,48.0444,-122.2048,54,27,13.634,0.4177777777777778,6.496296296296296,NA,NA
652,Janousek,38.31245,-123.05428,30,11,8.3025,1.0045454545454546,3.9,NA,NA
653,Janousek,38.31245,-123.05432,30,11,1.6438,1.0554545454545454,0.5454545454545454,NA,NA
655,Janousek,51.6453,-128.1193,50,13,5.1269,1.4453846153846153,0.7461538461538462,NA,NA
656,Janousek,51.6471,-128.1204,30,7,2.4165,1.487142857142857,0.5285714285714286,NA,NA
657,Janousek,51.6466,-128.1198,30,6,1.6644999999999999,1.5766666666666667,0.35,NA,NA
658,Janousek,51.6466,-128.1191,30,7,2.5335,1.4157142857142857,0.6142857142857143,NA,NA
659,Janousek,51.6459,-128.1194,30,6,2.871,1.3616666666666666,0.7,NA,NA
660,Janousek,51.6453,-128.1193,30,6,2.5765,1.435,0.6,NA,NA
661,Janousek,51.6447,-128.1198,30,6,2.526,1.5483333333333333,0.55,NA,NA
662,Janousek,51.649,-128.119,30,6,3.559,1.48,0.7833333333333333,NA,NA
663,Janousek,51.649,-128.119,30,7,1.867,1.3342857142857143,0.5,NA,NA
664,Janousek,51.649,-128.119,30,7,2.3515,1.3685714285714285,0.5857142857142857,NA,NA
665,Janousek,51.7803,-127.8709,50,13,1.355,1.3884615384615384,0.2,NA,NA
666,Janousek,51.7815,-127.8657,30,6,1.703,1.7866666666666666,0.31666666666666665,NA,NA
667,Janousek,51.7802,-127.8706,30,6,1.526,1.9,0.26666666666666666,NA,NA
668,Janousek,51.7793,-127.8719,30,6,1.193,1.8966666666666667,0.21666666666666667,NA,NA
669,Janousek,51.7817,-127.866,30,6,1.573,1.6616666666666666,0.31666666666666665,NA,NA
670,Janousek,51.7803,-127.8709,30,6,4.0795,1.8433333333333333,0.7666666666666666,NA,NA
671,Janousek,51.7793,-127.8721,30,6,1.6260000000000001,1.56,0.35,NA,NA
672,Janousek,51.781,-127.868,27,6,1.1345,1.8016666666666667,0.23333333333333334,NA,NA
673,Janousek,51.781,-127.868,30,5,2.175,1.786,0.48,NA,NA
674,Janousek,51.781,-127.868,30,6,1.2375,1.8966666666666665,0.21666666666666667,NA,NA
675,Janousek,51.8087,-128.2359,50,13,5.1217999999999995,1.2453846153846153,0.8769230769230769,NA,NA
676,Janousek,51.8099,-128.2355,30,6,2.521,1.1266666666666667,0.75,NA,NA
677,Janousek,51.81,-128.2347,30,6,1.1135000000000002,1.0616666666666668,0.35,NA,NA
678,Janousek,51.8094,-128.2338,30,6,1.0765,1.1949999999999998,0.3,NA,NA
679,Janousek,51.8092,-128.2352,30,7,3.5305,1.2285714285714286,0.9714285714285714,NA,NA
680,Janousek,51.8087,-128.2359,30,6,4.5085,1.2533333333333334,1.2,NA,NA
681,Janousek,51.8083,-128.2365,30,6,2.4034999999999997,1.38,0.5833333333333333,NA,NA
682,Janousek,51.809,-128.236,30,6,2.197,1.1616666666666666,0.6333333333333333,NA,NA
683,Janousek,51.809,-128.236,30,6,1.7995,1.025,0.5833333333333334,NA,NA
684,Janousek,51.809,-128.236,30,6,2.7845,1.1466666666666667,0.8166666666666667,NA,NA
685,Janousek,52.0614,-128.4132,69,17,5.283,1.3864705882352941,0.5529411764705883,NA,NA
686,Janousek,52.0611,-128.4134,30,7,3.6805000000000003,1.762857142857143,0.6428571428571429,NA,NA
687,Janousek,52.0621,-128.4139,30,6,3.4575,1.5916666666666666,0.7333333333333334,NA,NA
688,Janousek,52.0615,-128.4122,30,5,4.9185,1.702,1.08,NA,NA
689,Janousek,52.0614,-128.4126,30,7,6.124499999999999,1.6242857142857143,1.1714285714285715,NA,NA
690,Janousek,52.0614,-128.4132,30,6,3.3355,1.5516666666666667,0.7166666666666667,NA,NA
691,Janousek,52.0616,-128.4137,30,6,1.0815000000000001,1.5516666666666667,0.23333333333333334,NA,NA
692,Janousek,52.062,-128.413,30,7,0.8285,1.5671428571428572,0.17142857142857143,NA,NA
693,Janousek,52.062,-128.413,30,6,2.181,1.5150000000000001,0.48333333333333334,NA,NA
694,Janousek,52.062,-128.413,30,6,3.6889999999999996,1.5,0.85,NA,NA
695,Janousek,51.9228,-128.4645,100,20,2.6359,1.365,0.21000000000000002,NA,NA
696,Janousek,51.9242,-128.4619,30,6,0.8234999999999999,1.1766666666666665,0.23333333333333334,NA,NA
697,Janousek,51.9227,-128.4628,30,6,1.1255,1.1283333333333334,0.3333333333333333,NA,NA
698,Janousek,51.9224,-128.4663,30,6,0.858,1.36,0.21666666666666667,NA,NA
699,Janousek,51.9239,-128.4675,30,7,1.079,1.3314285714285714,0.2714285714285714,NA,NA
700,Janousek,51.9228,-128.4645,30,6,0.9075,1.3900000000000001,0.21666666666666667,NA,NA
701,Janousek,51.924,-128.4641,30,6,1.0225,1.28,0.26666666666666666,NA,NA
703,Janousek,51.923,-128.46,30,6,1.2195,1.1633333333333333,0.35,NA,NA
704,Janousek,51.923,-128.46,30,6,0.7275,1.32,0.18333333333333335,NA,NA
705,Janousek,51.6735,-128.118,100,21,3.2887,1.2976190476190477,0.2380952380952381,NA,NA
706,Janousek,51.6788,-128.1148,30,7,0.8045000000000001,1.802857142857143,0.14285714285714288,NA,NA
707,Janousek,51.6726,-128.1172,30,6,0.8410000000000001,1.6616666666666666,0.16666666666666669,NA,NA
708,Janousek,51.6749,-128.1237,30,6,0.8005000000000001,1.58,0.16666666666666669,NA,NA
709,Janousek,51.6745,-128.1178,30,7,0.8530000000000001,1.7128571428571429,0.15714285714285714,NA,NA
710,Janousek,51.6735,-128.118,30,6,0.767,1.7033333333333334,0.15000000000000002,NA,NA
711,Janousek,51.6748,-128.1195,30,7,0.9015000000000001,1.6242857142857143,0.17142857142857143,NA,NA
712,Janousek,51.678,-128.119,30,6,0.6980000000000001,1.7516666666666667,0.13333333333333333,NA,NA
713,Janousek,51.678,-128.119,100,8,1.8310000000000002,1.74,0.1125,NA,NA
714,Janousek,51.678,-128.119,30,6,0.8265,1.6383333333333332,0.16666666666666669,NA,NA
715,Janousek,43.4544,-124.2072,100,10,18.6704,0.872,3.2600000000000002,NA,NA
716,Janousek,43.2792,-124.3184,100,9,38.47,0.30666666666666664,15.233333333333334,NA,NA
717,Janousek,46.3078,-123.69019,55,3,24.022599999999997,0.5833333333333334,7.5,NA,NA
718,Janousek,46.3078,-123.69019,59,5,23.147100000000002,0.638,7.5600000000000005,NA,NA
719,Janousek,46.3078,-123.69019,137,8,42.15,0.68875,5.725,NA,NA
72,Janousek,48.0314,-122.1548,56,28,21.171499999999998,0.4982142857142857,9.127678571428572,NA,NA
720,Janousek,49,-123.1,30,6,3.6535,1.3366666666666667,0.9083333333333333,NA,NA
721,Janousek,49,-123.1,30,6,3.46,1.3416666666666668,0.8583333333333333,NA,NA
722,Janousek,49,-123.1,30,6,2.712,1.275,0.7083333333333334,NA,NA
723,Janousek,54.19,-130.24,30,6,2.61125,1.47,0.5916666666666667,NA,NA
724,Janousek,54.19,-130.24,30,5,1.2710000000000001,1.104,0.41000000000000003,NA,NA
725,Janousek,54.19,-130.24,30,6,1.788,1.43,0.4166666666666667,NA,NA
726,Janousek,44.61,-124.01,35,7,11.05175,2.05,1.542857142857143,NA,NA
727,Janousek,44.61,-124.01,25,5,9.01725,2.092,1.73,NA,NA
728,Janousek,44.61,-124.01,30,6,10.558,2.045,1.725,NA,NA
729,Janousek,38.32,-123.05,30,5,1.6429999999999998,1.602,0.33999999999999997,NA,NA
73,Janousek,48.0314,-122.1548,50,24,13.7248,0.4116666666666667,7.1875,NA,NA
730,Janousek,38.32,-123.05,30,6,1.12775,1.5,0.25,NA,NA
731,Janousek,38.32,-123.05,30,6,1.11475,1.585,0.23333333333333334,NA,NA
732,Janousek,37.95,-122.41,30,6,1.0195,1.13,0.2916666666666667,NA,NA
733,Janousek,37.95,-122.41,30,6,0.5275,1.1666666666666667,0.15,NA,NA
734,Janousek,37.95,-122.41,30,6,0.50075,1.175,0.14166666666666666,NA,NA
735,Janousek,32.7,-117.17,30,6,1.6375,1.2783333333333333,0.425,NA,NA
736,Janousek,32.7,-117.17,30,6,1.4625,1.3483333333333334,0.35833333333333334,NA,NA
737,Janousek,32.7,-117.17,30,6,2.9099999999999997,1.285,0.7666666666666667,NA,NA
738,Janousek,30.42,-115.96,30,6,3.925,1.455,0.9,NA,NA
739,Janousek,30.42,-115.96,30,6,3.7657499999999997,1.44,0.8916666666666666,NA,NA
74,Janousek,48.0085,-122.1483,100,45,31.81905,0.46266666666666667,7.786111111111111,NA,NA
740,Janousek,30.42,-115.96,30,6,4.16475,1.425,1.0083333333333333,NA,NA
741,Janousek,24.5511,-111.7373,100,4,48.583,1.0325,4.65,NA,NA
742,Janousek,24.5506,-111.7371,100,3,9.2756,1.8533333333333333,0.9,NA,NA
743,Janousek,24.5773,-111.799,120,2,16.636499999999998,1.9649999999999999,1.25,NA,NA
744,Janousek,24.5765,-111.8006,121,3,42.729299999999995,1.6433333333333333,1.8333333333333333,NA,NA
745,Janousek,24.5766,-111.8006,126,4,45.4474,1.465,2.6,NA,NA
746,Janousek,24.3106,-110.3183,120,2,15.38,1.615,0.75,NA,NA
747,Janousek,24.3102,-110.3186,118,3,37.707300000000004,1.47,1.7333333333333334,NA,NA
748,Janousek,24.3123,-110.3169,163,2,22.293999999999997,2.48,0.45,NA,NA
749,Janousek,24.3221,-110.3168,100,4,178.1595,1.5474999999999999,10.425,NA,NA
75,Janousek,48.0085,-122.1483,100,42,29.127,0.5980952380952381,5.645238095238095,NA,NA
750,Janousek,24.3149,-110.3148,119,3,90.13480000000001,0.5633333333333334,11.566666666666666,NA,NA
751,Janousek,24.3149,-110.3146,197,2,85.2636,1.095,3.9499999999999997,NA,NA
752,Janousek,24.3011,-110.3267,214,2,132.395,1.41,5.3,NA,NA
753,Janousek,24.3011,-110.3267,205,2,171.96480000000003,1.095,7.1,NA,NA
754,Janousek,24.2494,-110.3128,60,2,54.763000000000005,0.88,10.25,NA,NA
755,Janousek,24.2494,-110.3128,54,2,64.0413,0.9450000000000001,12.8,NA,NA
756,Janousek,24.2494,-110.3128,51,1,41.2284,0.94,8.6,NA,NA
757,Janousek,24.2494,-110.3128,100,5,99.5102,0.848,12.02,NA,NA
758,Janousek,24.2494,-110.3128,100,5,95.3501,0.89,10.74,NA,NA
759,Janousek,24.2494,-110.3128,61,3,56.70740000000001,0.8333333333333334,11.966666666666667,NA,NA
760,Janousek,24.2494,-110.3128,50,3,52.4281,0.8366666666666667,12.200000000000001,NA,NA
761,Janousek,24.4328,-110.3469,123,3,92.36340000000001,0.9866666666666667,7.933333333333334,NA,NA
762,Janousek,24.4328,-110.3469,114,3,87.1324,0.9733333333333334,8,NA,NA
763,Janousek,24.8692,-110.5756,128,2,168.95520000000002,0.625,21.05,NA,NA
777,Janousek,51.646,-128.119,100,17,12.9875,1.3905882352941177,0.788235294117647,NA,NA
778,Janousek,51.646,-128.119,50,13,2.8755,1.4107692307692308,0.5307692307692308,NA,NA
779,Janousek,51.646,-128.119,50,13,3.5532,1.4438461538461538,0.5,NA,NA
780,Janousek,47.522,-122.508,50,14,1.0196,1.4292857142857143,0.14285714285714288,NA,NA
781,Janousek,47.522,-122.508,50,14,1.4833,1.4257142857142857,0.19285714285714287,NA,NA
782,Janousek,47.522,-122.508,50,13,2.0141999999999998,1.4123076923076923,0.26153846153846155,NA,NA
784,Janousek,47.334,-122.491,30,11,1.7514,1.470909090909091,0.4272727272727273,NA,NA
785,Janousek,47.334,-122.491,30,11,1.5766,1.4081818181818182,0.36363636363636365,NA,NA
786,Janousek,43.3,-124.323,100,18,16.5515,0.9866666666666667,1.6888888888888889,NA,NA
787,Janousek,43.3,-124.323,100,17,17.2938,0.9641176470588235,1.8058823529411765,NA,NA
788,Janousek,43.3,-124.323,100,18,15.496400000000001,0.9338888888888889,1.6944444444444444,NA,NA
789,Janousek,43.3112,-124.32,100,18,9.5854,1.2383333333333333,0.8944444444444445,NA,NA
790,Janousek,43.3112,-124.32,100,18,12.0342,1.3366666666666667,0.8444444444444444,NA,NA
791,Janousek,43.3112,-124.32,100,18,17.3121,1.3272222222222223,1.3333333333333333,NA,NA
792,Janousek,49.2176,-125.9302,50,50,4.3985,1.1646,0.753,NA,NA
793,Janousek,49.2176,-125.9302,30,30,2.9909,1.1566666666666665,0.8666666666666667,NA,NA
794,Janousek,49.2176,-125.9302,50,37,3.5321000000000002,1.1548648648648647,0.6378378378378379,NA,NA
795,Janousek,49.2176,-125.9302,50,36,3.9353499999999997,1.1616666666666666,0.7458333333333333,NA,NA
796,Janousek,49.2178,-125.9306,30,30,2.79995,1.1629999999999998,0.8016666666666666,NA,NA
